Date,Temperature,Fuel_Price
7/9/2010,80.93,2.642
7/16/2010,83.75,2.623
7/23/2010,83.9,2.608
7/30/2010,81.37,2.64
8/6/2010,86.61,2.627
8/13/2010,86.83,2.692
8/20/2010,87.36,2.664
8/27/2010,85.71,2.619
9/3/2010,82.15,2.577
9/10/2010,78.78,2.565
9/17/2010,81.78,2.582
9/24/2010,76.49,2.624
10/1/2010,70.69,2.603
10/8/2010,65.21,2.633
10/15/2010,68.93,2.72
10/22/2010,70.97,2.725
10/29/2010,70.39,2.716
11/5/2010,59.9,2.689
11/12/2010,62.11,2.728
11/19/2010,52.99,2.771
11/26/2010,65.79,2.735
12/3/2010,52.3,2.708
12/10/2010,48.46,2.843
12/17/2010,52.24,2.869
12/24/2010,55.07,2.886
12/31/2010,49.14,2.943
1/7/2011,47.78,2.976
1/14/2011,38.37,2.983
1/21/2011,46.2,3.016
1/28/2011,44.98,3.01
2/4/2011,40.59,2.989
2/11/2011,39.38,3.022
2/18/2011,59.61,3.045
2/25/2011,62.86,3.065
3/4/2011,60.45,3.288
3/11/2011,57.71,3.459
3/18/2011,65.07,3.488
3/25/2011,70.83,3.473
4/1/2011,62.25,3.524
4/8/2011,70.35,3.622
4/15/2011,73.17,3.743
4/22/2011,74.24,3.807
4/29/2011,75.27,3.81
5/6/2011,65.42,3.906
5/13/2011,76.95,3.899
5/20/2011,72.01,3.907
5/27/2011,80.83,3.786
6/3/2011,84.01,3.699
6/10/2011,84.49,3.648
6/17/2011,87.08,3.637
6/24/2011,85.51,3.594
7/1/2011,87,3.524
7/8/2011,88.36,3.48
7/15/2011,88.93,3.575
7/22/2011,88.06,3.651
7/29/2011,90.22,3.682
8/5/2011,91.46,3.684
8/12/2011,90.49,3.638
8/19/2011,89.26,3.554
8/26/2011,90.07,3.523
9/2/2011,91.22,3.533
9/9/2011,80.21,3.546
9/16/2011,84.94,3.526
9/23/2011,78.49,3.467
9/30/2011,82.51,3.355
10/7/2011,74.1,3.285
10/14/2011,71.24,3.274
10/21/2011,68.53,3.353
10/28/2011,69.51,3.372
11/4/2011,58.54,3.332
11/11/2011,61.33,3.297
11/18/2011,63.89,3.308
11/25/2011,62.78,3.236
12/2/2011,51.18,3.172
12/9/2011,43.64,3.158
12/16/2011,53.27,3.159
12/23/2011,49.45,3.112
12/30/2011,46.8,3.129
1/6/2012,50.82,3.157
1/13/2012,48.33,3.261
1/20/2012,55.37,3.268
1/27/2012,53.95,3.29
2/3/2012,57.45,3.36
2/10/2012,48.58,3.409
2/17/2012,49.03,3.51
2/24/2012,59.17,3.555
3/2/2012,60.32,3.63
3/9/2012,57.89,3.669
3/16/2012,62.8,3.734
3/23/2012,63.71,3.787
3/30/2012,67.91,3.845
4/6/2012,71.6,3.891
4/13/2012,71.29,3.891
4/20/2012,68.64,3.877
4/27/2012,71.5,3.814
5/4/2012,77.66,3.749
5/11/2012,72.66,3.688
5/18/2012,70.5,3.63
5/25/2012,78.47,3.561
6/1/2012,80.39,3.501
6/8/2012,80.5,3.452
6/15/2012,82.1,3.393
6/22/2012,81.2,3.346
6/29/2012,87.35,3.286
7/6/2012,82.95,3.227
7/13/2012,80.27,3.256
7/20/2012,81.57,3.311
7/27/2012,85.78,3.407
8/3/2012,87.55,3.417
8/10/2012,87.04,3.494
8/17/2012,87.53,3.571
8/24/2012,79.03,3.62
8/31/2012,83.58,3.638
9/7/2012,86.33,3.73
9/14/2012,76.41,3.717
9/21/2012,70.81,3.721
9/28/2012,77.82,3.666
10/5/2012,70.84,3.617
10/12/2012,65.43,3.601
10/19/2012,69.68,3.594
10/26/2012,72.34,3.506
11/2/2012,58.38,3.386
11/9/2012,66.68,3.314
11/16/2012,56.16,3.252
11/23/2012,60.28,3.211
11/30/2012,56.18,3.207
12/7/2012,64.25,3.198
12/14/2012,51.31,3.168
12/21/2012,58.51,3.098
12/28/2012,46.57,3.108
1/4/2013,40.46,3.161
1/11/2013,48.26,3.243
1/18/2013,44.94,3.237
1/25/2013,57.35,3.227
2/1/2013,58.57,3.244
2/8/2013,60.55,3.417
2/15/2013,53.36,3.475
2/22/2013,54.57,3.597
3/1/2013,50.08,3.711
3/8/2013,55.31,3.658
3/15/2013,59.18,3.622
3/22/2013,65.87,3.611
3/29/2013,54.23,3.606
4/5/2013,61.4,3.583
4/12/2013,63.11,3.529
4/19/2013,68.65,3.451
4/26/2013,60.91,3.417
5/3/2013,68.17,3.386
5/10/2013,66.6,3.392
5/17/2013,72.28,3.454
5/24/2013,78.46,3.494
5/31/2013,77.49,3.466
6/7/2013,79.63,3.439
6/14/2013,80.91,3.431
6/21/2013,83.53,3.479
6/28/2013,86.14,3.495
7/5/2013,82.98,3.422
7/12/2013,85.91,3.4
7/19/2013,79.11,3.556
7/26/2013,84.42,3.62
2/5/2010,10.53,2.58
2/12/2010,25.9,2.572
2/19/2010,27.28,2.55
2/26/2010,24.91,2.586
3/5/2010,35.86,2.62
3/12/2010,27.25,2.684
3/19/2010,29.04,2.692
3/26/2010,23.33,2.717
4/2/2010,38.26,2.725
4/9/2010,33.79,2.75
4/16/2010,41.89,2.765
4/23/2010,43.07,2.776
4/30/2010,38.99,2.766
5/7/2010,40.07,2.771
5/14/2010,41.41,2.788
5/21/2010,46.6,2.776
5/28/2010,54.24,2.737
6/4/2010,53.63,2.7
6/11/2010,63.59,2.684
6/18/2010,52.7,2.674
6/25/2010,59.94,2.715
7/2/2010,61.31,2.728
7/9/2010,58,2.711
7/16/2010,62.19,2.699
7/23/2010,64.64,2.691
7/30/2010,66.07,2.69
8/6/2010,61.7,2.69
8/13/2010,60.13,2.723
8/20/2010,59.59,2.732
8/27/2010,57.57,2.731
9/3/2010,49.84,2.773
9/10/2010,48.5,2.78
9/17/2010,48.56,2.8
9/24/2010,47.55,2.793
10/1/2010,49.99,2.759
10/8/2010,44.13,2.745
10/15/2010,35.86,2.762
10/22/2010,36.84,2.762
10/29/2010,34.78,2.748
11/5/2010,49.44,2.729
11/12/2010,22.12,2.737
11/19/2010,25.56,2.758
11/26/2010,17.95,2.742
12/3/2010,21.88,2.712
12/10/2010,24.24,2.728
12/17/2010,20.74,2.778
12/24/2010,26.04,2.781
12/31/2010,13.76,2.829
1/7/2011,10.09,2.882
1/14/2011,11.32,2.911
1/21/2011,25.4,2.973
1/28/2011,10.11,3.008
2/4/2011,-2.06,3.011
2/11/2011,10.24,3.037
2/18/2011,17.3,3.051
2/25/2011,17.46,3.101
3/4/2011,21.84,3.232
3/11/2011,20.7,3.372
3/18/2011,27.69,3.406
3/25/2011,25.69,3.414
4/1/2011,24.83,3.461
4/8/2011,30.64,3.532
4/15/2011,27.79,3.611
4/22/2011,31.84,3.636
4/29/2011,26.79,3.663
5/6/2011,26.54,3.735
5/13/2011,36.61,3.767
5/20/2011,36.16,3.828
5/27/2011,37.51,3.795
6/3/2011,45.77,3.763
6/10/2011,53.3,3.735
6/17/2011,48.79,3.697
6/24/2011,46.85,3.661
7/1/2011,58.54,3.597
7/8/2011,59.08,3.54
7/15/2011,54.37,3.532
7/22/2011,56.22,3.545
7/29/2011,56.66,3.547
8/5/2011,55.91,3.554
8/12/2011,54.56,3.542
8/19/2011,56.06,3.499
8/26/2011,57.6,3.485
9/2/2011,53.4,3.511
9/9/2011,45.61,3.566
9/16/2011,43.67,3.596
9/23/2011,43.67,3.581
9/30/2011,47.34,3.538
10/7/2011,40.65,3.498
10/14/2011,32.65,3.491
10/21/2011,37.49,3.548
10/28/2011,28.82,3.55
11/4/2011,23.41,3.527
11/11/2011,19.53,3.505
11/18/2011,29.53,3.479
11/25/2011,27.6,3.424
12/2/2011,20.38,3.378
12/9/2011,11.17,3.331
12/16/2011,15.2,3.266
12/23/2011,12.19,3.173
12/30/2011,15.56,3.119
1/6/2012,18.67,3.095
1/13/2012,7.46,3.077
1/20/2012,27.41,3.055
1/27/2012,26.9,3.038
2/3/2012,22.2,3.031
2/10/2012,18.79,3.103
2/17/2012,27.03,3.113
2/24/2012,24.41,3.129
3/2/2012,21.64,3.191
3/9/2012,30.1,3.286
3/16/2012,37.29,3.486
3/23/2012,35.06,3.664
3/30/2012,44.99,3.75
4/6/2012,44.29,3.854
4/13/2012,41.43,3.901
4/20/2012,39.3,3.936
4/27/2012,51.49,3.927
5/4/2012,45.38,3.903
5/11/2012,48.54,3.87
5/18/2012,49.41,3.837
5/25/2012,50.6,3.804
6/1/2012,55.06,3.764
6/8/2012,63.07,3.741
6/15/2012,59.33,3.723
6/22/2012,63.69,3.735
6/29/2012,68.84,3.693
7/6/2012,64.67,3.646
7/13/2012,64.21,3.613
7/20/2012,62.87,3.585
7/27/2012,64.6,3.57
8/3/2012,61.83,3.528
8/10/2012,63.41,3.509
8/17/2012,59.66,3.545
8/24/2012,59.27,3.558
8/31/2012,60.46,3.556
9/7/2012,57.84,3.596
9/14/2012,53.66,3.659
9/21/2012,51.77,3.765
9/28/2012,50.64,3.789
10/5/2012,48.43,3.779
10/12/2012,41.43,3.76
10/19/2012,43.01,3.75
10/26/2012,42.53,3.686
11/2/2012,37.2,3.604
11/9/2012,36.89,3.545
11/16/2012,23.91,3.479
11/23/2012,34.81,3.45
11/30/2012,28.1,3.436
12/7/2012,34.19,3.373
12/14/2012,20.93,3.303
12/21/2012,12.57,3.218
12/28/2012,2.32,3.108
1/4/2013,-6.08,3.034
1/11/2013,-6.61,2.957
1/18/2013,-7.29,2.889
1/25/2013,4,2.872
2/1/2013,25.67,2.998
2/8/2013,11.26,3.214
2/15/2013,13.73,3.391
2/22/2013,13.39,3.563
3/1/2013,11.94,3.638
3/8/2013,24.24,3.624
3/15/2013,30.09,3.607
3/22/2013,30.94,3.609
3/29/2013,26.56,3.605
4/5/2013,39.3,3.633
4/12/2013,34.79,3.642
4/19/2013,29.7,3.603
4/26/2013,35.7,3.568
5/3/2013,42.36,3.573
5/10/2013,44.11,3.609
5/17/2013,53.23,3.703
5/24/2013,50.09,3.884
5/31/2013,50.7,3.87
6/7/2013,50.92,3.825
6/14/2013,54.81,3.797
6/21/2013,52.16,3.736
6/28/2013,55.28,3.691
7/5/2013,53.86,3.637
7/12/2013,59.99,3.583
7/19/2013,55.22,3.585
7/26/2013,56.69,3.582
2/5/2010,34.14,2.572
2/12/2010,33.34,2.548
2/19/2010,39.1,2.514
2/26/2010,37.91,2.561
3/5/2010,45.64,2.625
3/12/2010,49.76,2.667
3/19/2010,47.26,2.72
3/26/2010,46.51,2.732
4/2/2010,60.18,2.719
4/9/2010,59.25,2.77
4/16/2010,62.66,2.808
4/23/2010,56.1,2.795
4/30/2010,61.01,2.78
5/7/2010,62.68,2.835
5/14/2010,61.35,2.854
5/21/2010,66.03,2.826
5/28/2010,74.71,2.759
6/4/2010,75.71,2.705
6/11/2010,82.21,2.668
6/18/2010,78.79,2.637
6/25/2010,81.78,2.653
7/2/2010,74.78,2.669
7/9/2010,72.49,2.642
7/16/2010,77.49,2.623
7/23/2010,78.29,2.608
7/30/2010,76.02,2.64
8/6/2010,80.37,2.627
8/13/2010,80.11,2.692
8/20/2010,79.36,2.664
8/27/2010,74.92,2.619
9/3/2010,76.14,2.577
9/10/2010,74.34,2.565
9/17/2010,75.32,2.582
9/24/2010,72.21,2.624
10/1/2010,68.7,2.603
10/8/2010,62.94,2.633
10/15/2010,62.59,2.72
10/22/2010,62.86,2.725
10/29/2010,57.93,2.716
11/5/2010,55.76,2.689
11/12/2010,54.89,2.728
11/19/2010,43.86,2.771
11/26/2010,51.07,2.735
12/3/2010,42.85,2.708
12/10/2010,42.47,2.843
12/17/2010,45.03,2.869
12/24/2010,45.67,2.886
12/31/2010,41.47,2.943
1/7/2011,35.77,2.976
1/14/2011,31.62,2.983
1/21/2011,42.06,3.016
1/28/2011,39.26,3.01
2/4/2011,24.48,2.989
2/11/2011,28.26,3.022
2/18/2011,50.64,3.045
2/25/2011,51.29,3.065
3/4/2011,53.18,3.288
3/11/2011,49.14,3.459
3/18/2011,56.68,3.488
3/25/2011,59.74,3.473
4/1/2011,49.86,3.524
4/8/2011,65.62,3.622
4/15/2011,63.55,3.743
4/22/2011,65.11,3.807
4/29/2011,62.29,3.81
5/6/2011,58.92,3.906
5/13/2011,72.96,3.899
5/20/2011,65.54,3.907
5/27/2011,73.14,3.786
6/3/2011,82.05,3.699
6/10/2011,82.21,3.648
6/17/2011,84.73,3.637
6/24/2011,83.94,3.594
7/1/2011,87.26,3.524
7/8/2011,83.57,3.48
7/15/2011,84.26,3.575
7/22/2011,85.46,3.651
7/29/2011,86.46,3.682
8/5/2011,85.15,3.684
8/12/2011,86.05,3.638
8/19/2011,82.92,3.554
8/26/2011,84.69,3.523
9/2/2011,84.77,3.533
9/9/2011,69.01,3.546
9/16/2011,69.09,3.526
9/23/2011,68.72,3.467
9/30/2011,72.2,3.355
10/7/2011,67.61,3.285
10/14/2011,61.74,3.274
10/21/2011,59.97,3.353
10/28/2011,56.86,3.372
11/4/2011,49.68,3.332
11/11/2011,50.56,3.297
11/18/2011,51.72,3.308
11/25/2011,49.61,3.236
12/2/2011,40.82,3.172
12/9/2011,30.51,3.158
12/16/2011,39.79,3.159
12/23/2011,38.16,3.112
12/30/2011,36.33,3.129
1/6/2012,43.47,3.157
1/13/2012,36.46,3.261
1/20/2012,46.81,3.268
1/27/2012,45.52,3.29
2/3/2012,45.56,3.36
2/10/2012,35.71,3.409
2/17/2012,37.51,3.51
2/24/2012,46.33,3.555
3/2/2012,50.95,3.63
3/9/2012,49.59,3.669
3/16/2012,56.63,3.734
3/23/2012,52.9,3.787
3/30/2012,66.69,3.845
4/6/2012,62.18,3.891
4/13/2012,65.19,3.891
4/20/2012,63.59,3.877
4/27/2012,70.34,3.814
5/4/2012,73.96,3.749
5/11/2012,64.96,3.688
5/18/2012,64.16,3.63
5/25/2012,76.11,3.561
6/1/2012,78.31,3.501
6/8/2012,74.28,3.452
6/15/2012,77.14,3.393
6/22/2012,78.85,3.346
6/29/2012,84.47,3.286
7/6/2012,81.24,3.227
7/13/2012,78.46,3.256
7/20/2012,79.94,3.311
7/27/2012,81.71,3.407
8/3/2012,85.06,3.417
8/10/2012,83.74,3.494
8/17/2012,81.21,3.571
8/24/2012,73.77,3.62
8/31/2012,75.33,3.638
9/7/2012,80.87,3.73
9/14/2012,67.21,3.717
9/21/2012,66.96,3.721
9/28/2012,71.1,3.666
10/5/2012,61.41,3.617
10/12/2012,55.03,3.601
10/19/2012,62.99,3.594
10/26/2012,64.74,3.506
11/2/2012,53.41,3.386
11/9/2012,58.95,3.314
11/16/2012,48.24,3.252
11/23/2012,53.59,3.211
11/30/2012,48.92,3.207
12/7/2012,53.13,3.198
12/14/2012,40.41,3.168
12/21/2012,43.31,3.098
12/28/2012,33.68,3.108
1/4/2013,29.75,3.161
1/11/2013,38.79,3.243
1/18/2013,31.83,3.237
1/25/2013,44.34,3.227
2/1/2013,46.81,3.244
2/8/2013,47.16,3.417
2/15/2013,40.34,3.475
2/22/2013,40.81,3.597
3/1/2013,37.3,3.711
3/8/2013,51.05,3.658
3/15/2013,51.54,3.622
3/22/2013,54.41,3.611
3/29/2013,48.41,3.606
4/5/2013,52.56,3.583
4/12/2013,57.36,3.529
4/19/2013,58.84,3.451
4/26/2013,56.04,3.417
5/3/2013,61.99,3.386
5/10/2013,60.86,3.392
5/17/2013,68.96,3.454
5/24/2013,75.19,3.494
5/31/2013,78.64,3.466
6/7/2013,75.82,3.439
6/14/2013,79.04,3.431
6/21/2013,77.28,3.479
6/28/2013,85.64,3.495
7/5/2013,76.18,3.422
7/12/2013,83.16,3.4
7/19/2013,72.86,3.556
7/26/2013,78.7,3.62
2/5/2010,38.01,2.572
2/12/2010,37.08,2.548
2/19/2010,43.06,2.514
2/26/2010,43.83,2.561
3/5/2010,48.43,2.625
3/12/2010,55.76,2.667
3/19/2010,53.15,2.72
3/26/2010,51.8,2.732
4/2/2010,65.21,2.719
4/9/2010,64.95,2.77
4/16/2010,66.09,2.808
4/23/2010,61.26,2.795
4/30/2010,66.07,2.78
5/7/2010,68.58,2.835
5/14/2010,70.53,2.854
5/21/2010,71.5,2.826
5/28/2010,77.12,2.759
6/4/2010,79.65,2.705
6/11/2010,83.75,2.668
6/18/2010,82.99,2.637
6/25/2010,85.02,2.653
7/2/2010,78.55,2.669
7/9/2010,78.51,2.642
7/16/2010,82.93,2.623
7/23/2010,84.49,2.608
7/30/2010,79.83,2.64
8/6/2010,87.09,2.627
8/13/2010,86.85,2.692
8/20/2010,86.3,2.664
8/27/2010,84.01,2.619
9/3/2010,82.47,2.577
9/10/2010,77.7,2.565
9/17/2010,81.19,2.582
9/24/2010,77.15,2.624
10/1/2010,69.08,2.603
10/8/2010,65.35,2.633
10/15/2010,67.36,2.72
10/22/2010,69.99,2.725
10/29/2010,64.43,2.716
11/5/2010,58.69,2.689
11/12/2010,61.59,2.728
11/19/2010,49.96,2.771
11/26/2010,60.18,2.735
12/3/2010,49.89,2.708
12/10/2010,46.1,2.843
12/17/2010,49.7,2.869
12/24/2010,50.93,2.886
12/31/2010,45.92,2.943
1/7/2011,41.82,2.976
1/14/2011,36.43,2.983
1/21/2011,44.72,3.016
1/28/2011,43.9,3.01
2/4/2011,31.82,2.989
2/11/2011,34.13,3.022
2/18/2011,58.5,3.045
2/25/2011,59.01,3.065
3/4/2011,60.67,3.288
3/11/2011,54.75,3.459
3/18/2011,63.82,3.488
3/25/2011,68.79,3.473
4/1/2011,56.12,3.524
4/8/2011,71.4,3.622
4/15/2011,71.9,3.743
4/22/2011,72.35,3.807
4/29/2011,70.85,3.81
5/6/2011,62.2,3.906
5/13/2011,77.66,3.899
5/20/2011,70.49,3.907
5/27/2011,80.42,3.786
6/3/2011,85.8,3.699
6/10/2011,85.81,3.648
6/17/2011,89.15,3.637
6/24/2011,86.74,3.594
7/1/2011,89.14,3.524
7/8/2011,89.04,3.48
7/15/2011,90.45,3.575
7/22/2011,89.08,3.651
7/29/2011,91.1,3.682
8/5/2011,91.52,3.684
8/12/2011,91.63,3.638
8/19/2011,85.8,3.554
8/26/2011,88.95,3.523
9/2/2011,89.33,3.533
9/9/2011,75.65,3.546
9/16/2011,77.95,3.526
9/23/2011,74.42,3.467
9/30/2011,78.45,3.355
10/7/2011,72.62,3.285
10/14/2011,67.27,3.274
10/21/2011,65.46,3.353
10/28/2011,63.96,3.372
11/4/2011,54.46,3.332
11/11/2011,58.28,3.297
11/18/2011,58.8,3.308
11/25/2011,54.32,3.236
12/2/2011,46.84,3.172
12/9/2011,37.65,3.158
12/16/2011,47.31,3.159
12/23/2011,44.43,3.112
12/30/2011,43.41,3.129
1/6/2012,47.54,3.157
1/13/2012,42.44,3.261
1/20/2012,51.56,3.268
1/27/2012,49.38,3.29
2/3/2012,54.43,3.36
2/10/2012,44.03,3.409
2/17/2012,43.81,3.51
2/24/2012,53.67,3.555
3/2/2012,57.2,3.63
3/9/2012,54.03,3.669
3/16/2012,59.94,3.734
3/23/2012,58.79,3.787
3/30/2012,67.87,3.845
4/6/2012,68.83,3.891
4/13/2012,69.19,3.891
4/20/2012,68.04,3.877
4/27/2012,73.07,3.814
5/4/2012,78.98,3.749
5/11/2012,70.94,3.688
5/18/2012,69.52,3.63
5/25/2012,79.69,3.561
6/1/2012,80.26,3.501
6/8/2012,78.91,3.452
6/15/2012,82.21,3.393
6/22/2012,81.05,3.346
6/29/2012,87.18,3.286
7/6/2012,84.15,3.227
7/13/2012,82.39,3.256
7/20/2012,83.39,3.311
7/27/2012,86.41,3.407
8/3/2012,90.23,3.417
8/10/2012,88.66,3.494
8/17/2012,86.37,3.571
8/24/2012,77.9,3.62
8/31/2012,80.71,3.638
9/7/2012,87.93,3.73
9/14/2012,73.55,3.717
9/21/2012,69.92,3.721
9/28/2012,76.8,3.666
10/5/2012,66.61,3.617
10/12/2012,60.09,3.601
10/19/2012,68.01,3.594
10/26/2012,69.52,3.506
11/2/2012,56.26,3.386
11/9/2012,63.9,3.314
11/16/2012,53.15,3.252
11/23/2012,59.74,3.211
11/30/2012,53.86,3.207
12/7/2012,61.19,3.198
12/14/2012,46.2,3.168
12/21/2012,53.23,3.098
12/28/2012,40.51,3.108
1/4/2013,34.65,3.161
1/11/2013,42.47,3.243
1/18/2013,36.34,3.237
1/25/2013,49.14,3.227
2/1/2013,52.1,3.244
2/8/2013,52.91,3.417
2/15/2013,46.86,3.475
2/22/2013,45.91,3.597
3/1/2013,43.73,3.711
3/8/2013,54.57,3.658
3/15/2013,56.06,3.622
3/22/2013,60,3.611
3/29/2013,52.04,3.606
4/5/2013,56.16,3.583
4/12/2013,63.1,3.529
4/19/2013,66.36,3.451
4/26/2013,59.94,3.417
5/3/2013,66.21,3.386
5/10/2013,65.33,3.392
5/17/2013,72.03,3.454
5/24/2013,80.06,3.494
5/31/2013,78.83,3.466
6/7/2013,78.83,3.439
6/14/2013,79.43,3.431
6/21/2013,79.37,3.479
6/28/2013,85.76,3.495
7/5/2013,80.11,3.422
7/12/2013,85.23,3.4
7/19/2013,75.26,3.556
7/26/2013,82.37,3.62
2/5/2010,54.34,2.962
2/12/2010,49.96,2.828
2/19/2010,58.22,2.915
2/26/2010,52.77,2.825
3/5/2010,55.92,2.877
3/12/2010,52.33,3.034
3/19/2010,61.46,3.054
3/26/2010,60.05,2.98
4/2/2010,63.66,3.086
4/9/2010,65.29,3.004
4/16/2010,69.74,3.109
4/23/2010,66.42,3.05
4/30/2010,69.76,3.105
5/7/2010,71.06,3.127
5/14/2010,73.88,3.145
5/21/2010,78.32,3.12
5/28/2010,76.67,3.058
6/4/2010,82.82,2.941
6/11/2010,89.67,3.057
6/18/2010,83.49,2.935
6/25/2010,90.32,3.084
7/2/2010,92.89,2.978
7/9/2010,91.03,3.1
7/16/2010,91.8,2.971
7/23/2010,88.44,3.112
7/30/2010,85.03,3.017
8/6/2010,86.13,3.123
8/13/2010,88.37,3.049
8/20/2010,89.88,3.041
8/27/2010,84.99,3.022
9/3/2010,83.8,3.087
9/10/2010,84.04,2.961
9/17/2010,85.52,3.028
9/24/2010,85.75,2.939
10/1/2010,86.01,3.001
10/8/2010,77.04,2.924
10/15/2010,75.48,3.08
10/22/2010,68.12,3.014
10/29/2010,68.76,3.13
11/5/2010,71.04,3.009
11/12/2010,61.24,3.13
11/19/2010,58.83,3.047
11/26/2010,55.33,3.162
12/3/2010,51.17,3.041
12/10/2010,60.51,3.091
12/17/2010,59.15,3.125
12/24/2010,57.06,3.236
12/31/2010,49.67,3.148
1/7/2011,43.43,3.287
1/14/2011,49.98,3.312
1/21/2011,56.75,3.336
1/28/2011,53.03,3.231
2/4/2011,44.88,3.348
2/11/2011,51.51,3.381
2/18/2011,61.77,3.43
2/25/2011,53.59,3.398
3/4/2011,56.96,3.674
3/11/2011,64.22,3.63
3/18/2011,70.12,3.892
3/25/2011,62.53,3.716
4/1/2011,67.64,3.772
4/8/2011,73.03,3.818
4/15/2011,61.05,4.089
4/22/2011,75.93,3.917
4/29/2011,73.38,4.151
5/6/2011,73.56,4.193
5/13/2011,74.04,4.202
5/20/2011,72.62,3.99
5/27/2011,78.62,3.933
6/3/2011,81.87,3.893
6/10/2011,84.57,3.981
6/17/2011,87.96,3.935
6/24/2011,90.69,3.807
7/1/2011,95.36,3.842
7/8/2011,88.57,3.793
7/15/2011,86.01,3.779
7/22/2011,88.59,3.697
7/29/2011,86.75,3.694
8/5/2011,89.8,3.803
8/12/2011,85.61,3.794
8/19/2011,87.4,3.743
8/26/2011,91.59,3.663
9/2/2011,91.61,3.798
9/9/2011,89.06,3.771
9/16/2011,77.49,3.784
9/23/2011,82.51,3.789
9/30/2011,82.27,3.877
10/7/2011,75.01,3.827
10/14/2011,70.27,3.698
10/21/2011,77.91,3.842
10/28/2011,72.79,3.843
11/4/2011,68.57,3.828
11/11/2011,55.28,3.677
11/18/2011,58.97,3.669
11/25/2011,60.68,3.76
12/2/2011,57.29,3.701
12/9/2011,42.58,3.644
12/16/2011,50.53,3.489
12/23/2011,48.36,3.541
12/30/2011,48.92,3.428
1/6/2012,59.85,3.443
1/13/2012,51,3.477
1/20/2012,54.51,3.66
1/27/2012,53.59,3.675
2/3/2012,56.85,3.543
2/10/2012,55.73,3.722
2/17/2012,54.12,3.781
2/24/2012,56.02,3.95
3/2/2012,57.62,3.882
3/9/2012,57.65,3.963
3/16/2012,62.11,4.273
3/23/2012,56.54,4.288
3/30/2012,67.92,4.294
4/6/2012,65.99,4.282
4/13/2012,70.28,4.254
4/20/2012,67.75,4.111
4/27/2012,80.11,4.088
5/4/2012,77.02,4.058
5/11/2012,76.03,4.186
5/18/2012,85.19,4.308
5/25/2012,86.03,4.127
6/1/2012,80.06,4.277
6/8/2012,86.87,4.103
6/15/2012,88.58,4.144
6/22/2012,89.92,4.014
6/29/2012,91.36,3.875
7/6/2012,86.87,3.666
7/13/2012,89.8,3.723
7/20/2012,84.45,3.589
7/27/2012,83.98,3.769
8/3/2012,84.76,3.595
8/10/2012,90.78,3.811
8/17/2012,88.83,4.002
8/24/2012,82.5,4.055
8/31/2012,86.97,3.886
9/7/2012,83.07,4.124
9/14/2012,78.47,3.966
9/21/2012,81.93,4.125
9/28/2012,82.52,3.966
10/5/2012,80.88,4.132
10/12/2012,76.03,4.468
10/19/2012,72.71,4.449
10/26/2012,70.5,4.301
11/2/2012,70.79,4.099
11/9/2012,70.28,3.78
11/16/2012,58.82,3.703
11/23/2012,63.95,3.759
11/30/2012,64.13,3.719
12/7/2012,61.21,3.668
12/14/2012,53.86,3.597
12/21/2012,49.79,3.393
12/28/2012,50.09,3.48
1/4/2013,45.01,3.339
1/11/2013,49.38,3.542
1/18/2013,40.67,3.545
1/25/2013,59.76,3.558
2/1/2013,51.86,3.6
2/8/2013,57.25,3.795
2/15/2013,45.8,3.612
2/22/2013,52.39,4.031
3/1/2013,48.17,3.83
3/8/2013,64.17,4.125
3/15/2013,62.1,3.885
3/22/2013,70.18,4.062
3/29/2013,68.22,4.016
4/5/2013,70.74,3.808
4/12/2013,66.61,3.797
4/19/2013,68.63,3.941
4/26/2013,74.61,3.889
5/3/2013,78.41,3.671
5/10/2013,74.59,3.689
5/17/2013,82.47,3.809
5/24/2013,81.57,3.835
5/31/2013,82.62,3.829
6/7/2013,89.22,3.789
6/14/2013,91.98,3.771
6/21/2013,90.67,3.766
6/28/2013,90.28,3.781
7/5/2013,93.54,3.753
7/12/2013,87.18,3.737
7/19/2013,87.09,3.823
7/26/2013,83.32,3.865
2/5/2010,46.04,2.572
2/12/2010,48.01,2.548
2/19/2010,48.3,2.514
2/26/2010,52.79,2.561
3/5/2010,53.96,2.625
3/12/2010,64.1,2.667
3/19/2010,61.51,2.72
3/26/2010,58.09,2.732
4/2/2010,66.16,2.719
4/9/2010,69.57,2.77
4/16/2010,67.81,2.808
4/23/2010,68.37,2.795
4/30/2010,71.13,2.78
5/7/2010,75.57,2.835
5/14/2010,77.64,2.854
5/21/2010,76.97,2.826
5/28/2010,79.69,2.759
6/4/2010,79.66,2.705
6/11/2010,82.81,2.668
6/18/2010,84.13,2.637
6/25/2010,84.5,2.653
7/2/2010,83.09,2.669
7/9/2010,83.01,2.642
7/16/2010,84.9,2.623
7/23/2010,84.57,2.608
7/30/2010,83.26,2.64
8/6/2010,86.54,2.627
8/13/2010,87.73,2.692
8/20/2010,88.93,2.664
8/27/2010,87.7,2.619
9/3/2010,84.94,2.577
9/10/2010,81.93,2.565
9/17/2010,83.04,2.582
9/24/2010,77.36,2.624
10/1/2010,75.11,2.603
10/8/2010,68.71,2.633
10/15/2010,71.46,2.72
10/22/2010,72.6,2.725
10/29/2010,74.21,2.716
11/5/2010,64.41,2.689
11/12/2010,63.74,2.728
11/19/2010,58.63,2.771
11/26/2010,69.9,2.735
12/3/2010,55.9,2.708
